Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HY,AY,HR,AR
2005-07-29,Paris SG,Metz,4,1,H,2,0,H,16.0,11.0,9.0,7.0,2,3,0,0
2005-07-30,Marseille,Bordeaux,0,2,A,0,1,A,7.0,9.0,3.0,4.0,2,4,1,0
2005-07-30,Nancy,Monaco,0,1,A,0,0,D,10.0,5.0,6.0,3.0,2,2,2,0
2005-07-30,Nantes,Lens,2,0,H,2,0,H,10.0,10.0,3.0,3.0,1,3,0,0
2005-07-30,Nice,Troyes,1,1,D,1,0,H,13.0,5.0,6.0,5.0,2,2,0,1
2005-07-30,Sochaux,Toulouse,0,1,A,0,1,A,14.0,7.0,7.0,4.0,2,3,0,0
2005-07-30,St Etienne,Ajaccio,0,0,D,0,0,D,10.0,5.0,6.0,3.0,1,2,0,0
2005-07-30,Strasbourg,Auxerre,0,0,D,0,0,D,15.0,5.0,3.0,0.0,1,0,1,1
2005-07-30,Lille,Rennes,1,0,H,1,0,H,14.0,8.0,5.0,5.0,2,3,0,0
2005-07-31,Le Mans,Lyon,1,2,A,0,1,A,11.0,6.0,4.0,3.0,1,2,0,0
2005-08-06,Toulouse,Nice,0,2,A,0,2,A,8.0,7.0,2.0,4.0,1,2,0,0
2005-08-06,Sochaux,Paris SG,0,1,A,0,0,D,11.0,6.0,7.0,3.0,3,2,0,0
2005-08-06,Monaco,Auxerre,0,2,A,0,1,A,10.0,11.0,3.0,5.0,2,2,1,0
2005-08-06,Troyes,St Etienne,0,0,D,0,0,D,8.0,13.0,4.0,3.0,1,2,0,0
2005-08-06,Lens,Marseille,2,0,H,1,0,H,15.0,3.0,7.0,2.0,2,3,0,0
2005-08-06,Bordeaux,Nancy,1,0,H,1,0,H,7.0,9.0,6.0,4.0,2,2,0,0
2005-08-06,Ajaccio,Lille,3,3,D,2,2,D,17.0,10.0,6.0,6.0,1,3,0,0
2005-08-06,Metz,Le Mans,0,0,D,0,0,D,9.0,14.0,6.0,8.0,1,2,0,0
2005-08-07,Lyon,Strasbourg,1,0,H,1,0,H,6.0,6.0,3.0,3.0,2,1,0,0
2005-08-07,Rennes,Nantes,0,3,A,0,1,A,10.0,11.0,6.0,8.0,1,1,1,0
2005-08-13,St Etienne,Metz,2,0,H,2,0,H,10.0,8.0,4.0,4.0,0,2,0,0
2005-08-13,Paris SG,Toulouse,2,0,H,1,0,H,16.0,6.0,9.0,1.0,3,2,0,1
2005-08-13,Nice,Sochaux,1,2,A,1,0,H,8.0,7.0,1.0,6.0,3,3,1,2
2005-08-13,Nantes,Ajaccio,0,2,A,0,0,D,10.0,13.0,3.0,4.0,0,1,0,0
2005-08-13,Lille,Troyes,1,2,A,0,2,A,12.0,8.0,6.0,5.0,2,3,0,0
2005-08-13,Le Mans,Rennes,4,0,H,2,0,H,17.0,8.0,9.0,1.0,2,3,0,1
2005-08-13,Auxerre,Bordeaux,1,0,H,1,0,H,12.0,7.0,7.0,3.0,0,0,0,0
2005-08-13,Nancy,Lens,1,2,A,0,2,A,8.0,10.0,4.0,6.0,1,1,0,0
2005-08-14,Marseille,Lyon,1,1,D,1,1,D,11.0,7.0,3.0,3.0,2,1,0,0
2005-08-14,Strasbourg,Monaco,1,2,A,0,0,D,12.0,14.0,4.0,6.0,2,3,0,0
2005-08-20,Rennes,Marseille,3,2,H,2,2,D,15.0,8.0,10.0,5.0,1,1,0,0
2005-08-20,Sochaux,Lille,0,0,D,0,0,D,11.0,10.0,5.0,2.0,0,2,0,0
2005-08-20,Nice,Nantes,1,1,D,1,0,H,11.0,8.0,8.0,2.0,2,4,0,1
2005-08-20,Bordeaux,Monaco,1,0,H,0,0,D,9.0,4.0,6.0,2.0,2,5,0,0
2005-08-20,Lyon,Nancy,1,0,H,0,0,D,10.0,7.0,5.0,3.0,2,4,0,0
2005-08-20,Lens,Auxerre,7,0,H,3,0,H,14.0,8.0,13.0,5.0,0,1,0,0
2005-08-20,Ajaccio,Le Mans,0,0,D,0,0,D,15.0,10.0,7.0,5.0,2,4,0,0
2005-08-20,Metz,Strasbourg,0,0,D,0,0,D,15.0,12.0,4.0,3.0,3,1,0,0
2005-08-21,Toulouse,St Etienne,1,1,D,1,0,H,6.0,8.0,3.0,3.0,1,0,0,0
2005-08-21,Troyes,Paris SG,1,1,D,0,1,A,8.0,8.0,6.0,4.0,3,4,0,1
2005-08-24,Lille,Toulouse,0,0,D,0,0,D,12.0,4.0,4.0,2.0,1,0,0,0
2005-08-27,Le Mans,Troyes,1,0,H,1,0,H,15.0,8.0,7.0,2.0,1,1,0,0
2005-08-27,Marseille,Ajaccio,1,1,D,0,0,D,15.0,8.0,6.0,6.0,2,1,0,0
2005-08-27,Nancy,Rennes,6,0,H,4,0,H,18.0,9.0,8.0,3.0,0,4,0,0
2005-08-27,Nantes,Metz,0,0,D,0,0,D,10.0,5.0,4.0,2.0,2,3,0,0
2005-08-27,Paris SG,Nice,1,2,A,1,0,H,6.0,5.0,3.0,2.0,2,4,1,0
2005-08-27,St Etienne,Sochaux,0,0,D,0,0,D,12.0,7.0,4.0,4.0,2,3,0,1
2005-08-27,Strasbourg,Bordeaux,0,0,D,0,0,D,8.0,12.0,1.0,3.0,2,3,0,0
2005-08-28,Auxerre,Lyon,0,2,A,0,2,A,9.0,9.0,2.0,5.0,2,3,0,0
2005-08-28,Monaco,Lens,0,0,D,0,0,D,11.0,3.0,3.0,1.0,0,0,0,0
2005-09-10,Ajaccio,Nancy,1,0,H,1,0,H,6.0,10.0,2.0,0.0,3,5,0,0
2005-09-10,Lyon,Monaco,2,1,H,1,0,H,14.0,8.0,7.0,3.0,1,4,0,1
2005-09-10,Metz,Lille,0,2,A,0,0,D,11.0,18.0,4.0,7.0,0,2,1,0
2005-09-10,Nice,St Etienne,0,1,A,0,1,A,13.0,5.0,6.0,2.0,1,4,0,0
2005-09-10,Paris SG,Strasbourg,1,0,H,1,0,H,13.0,4.0,8.0,2.0,3,3,0,1
2005-09-10,Rennes,Auxerre,3,1,H,0,0,D,10.0,8.0,7.0,2.0,0,4,0,0
2005-09-10,Toulouse,Le Mans,0,2,A,0,1,A,16.0,7.0,8.0,5.0,2,3,0,1
2005-09-10,Troyes,Nantes,1,0,H,0,0,D,4.0,10.0,1.0,4.0,3,1,0,0
2005-09-11,Lens,Bordeaux,1,1,D,1,1,D,12.0,6.0,5.0,4.0,1,4,0,0
2005-09-11,Sochaux,Marseille,0,1,A,0,0,D,8.0,11.0,2.0,4.0,1,0,0,0
2005-09-17,Nantes,Toulouse,2,0,H,2,0,H,7.0,7.0,5.0,5.0,1,2,0,0
2005-09-17,Nancy,Metz,1,1,D,1,0,H,17.0,15.0,5.0,4.0,3,4,0,0
2005-09-17,Le Mans,Sochaux,2,1,H,1,0,H,11.0,13.0,6.0,6.0,0,1,0,0
2005-09-17,Bordeaux,Lyon,1,1,D,1,0,H,12.0,3.0,6.0,2.0,2,6,0,0
2005-09-17,Lille,Nice,4,0,H,1,0,H,12.0,5.0,8.0,4.0,5,2,0,1
2005-09-18,Auxerre,Ajaccio,2,0,H,0,0,D,8.0,3.0,7.0,0.0,0,3,0,0
2005-09-18,Marseille,Troyes,2,1,H,2,0,H,12.0,3.0,5.0,2.0,0,1,0,0
2005-09-18,Monaco,Rennes,0,2,A,0,1,A,6.0,6.0,2.0,2.0,4,3,2,0
2005-09-18,St Etienne,Paris SG,3,0,H,1,0,H,13.0,9.0,8.0,3.0,2,1,0,0
2005-09-18,Strasbourg,Lens,1,1,D,0,1,A,12.0,3.0,5.0,1.0,2,5,0,1
2005-09-21,Troyes,Monaco,1,2,A,1,0,H,8.0,13.0,4.0,5.0,3,5,0,2
2005-09-21,St Etienne,Nancy,0,2,A,0,1,A,9.0,9.0,4.0,5.0,2,1,0,0
2005-09-21,Sochaux,Nantes,1,0,H,0,0,D,10.0,3.0,3.0,0.0,2,3,0,0
2005-09-21,Toulouse,Marseille,1,0,H,1,0,H,12.0,27.0,4.0,4.0,2,2,1,0
2005-09-21,Paris SG,Lille,2,1,H,1,1,D,8.0,17.0,2.0,5.0,3,3,0,0
2005-09-21,Nice,Le Mans,1,0,H,1,0,H,11.0,7.0,4.0,2.0,2,2,0,0
2005-09-21,Metz,Auxerre,1,2,A,0,1,A,19.0,16.0,6.0,5.0,1,1,0,0
2005-09-21,Ajaccio,Strasbourg,0,0,D,0,0,D,10.0,8.0,5.0,2.0,1,2,0,0
2005-09-21,Rennes,Bordeaux,2,2,D,1,1,D,7.0,14.0,3.0,5.0,1,1,0,0
2005-09-22,Lyon,Lens,1,1,D,1,1,D,14.0,8.0,8.0,4.0,2,3,0,0
2005-09-24,Strasbourg,Toulouse,2,4,A,2,2,D,18.0,8.0,11.0,5.0,2,4,0,0
2005-09-24,Nancy,Troyes,2,1,H,0,1,A,14.0,7.0,5.0,3.0,2,3,0,0
2005-09-24,Monaco,Nice,0,0,D,0,0,D,10.0,5.0,3.0,2.0,2,3,0,0
2005-09-24,Lille,St Etienne,2,0,H,1,0,H,9.0,11.0,5.0,4.0,3,2,0,0
2005-09-24,Le Mans,Paris SG,0,0,D,0,0,D,6.0,4.0,2.0,2.0,1,2,0,0
2005-09-24,Bordeaux,Ajaccio,1,0,H,1,0,H,10.0,7.0,3.0,3.0,2,4,0,0
2005-09-24,Auxerre,Sochaux,3,0,H,2,0,H,8.0,7.0,5.0,6.0,0,0,0,0
2005-09-24,Marseille,Metz,3,1,H,1,1,D,12.0,8.0,4.0,3.0,0,2,0,0
2005-09-25,Lens,Rennes,0,0,D,0,0,D,26.0,4.0,5.0,1.0,1,4,0,1
2005-09-25,Nantes,Lyon,0,1,A,0,0,D,13.0,6.0,10.0,3.0,2,5,0,1
2005-10-01,Sochaux,Nancy,0,2,A,0,0,D,11.0,10.0,6.0,5.0,1,1,0,0
2005-10-01,St Etienne,Le Mans,3,0,H,1,0,H,7.0,6.0,3.0,2.0,0,2,0,0
2005-10-01,Metz,Bordeaux,0,1,A,0,0,D,9.0,11.0,1.0,3.0,2,2,1,0
2005-10-01,Paris SG,Nantes,2,0,H,0,0,D,24.0,8.0,9.0,0.0,3,5,0,0
2005-10-02,Nice,Marseille,0,1,A,0,0,D,10.0,10.0,3.0,4.0,1,3,0,0
2005-10-02,Rennes,Lyon,1,3,A,1,0,H,6.0,12.0,2.0,7.0,2,2,0,0
2005-10-02,Toulouse,Auxerre,2,0,H,0,0,D,11.0,7.0,4.0,4.0,1,2,0,0
2005-10-02,Troyes,Strasbourg,1,1,D,0,1,A,6.0,6.0,2.0,4.0,3,3,0,0
2005-10-02,Lille,Monaco,0,1,A,0,0,D,14.0,9.0,6.0,5.0,1,2,0,0
2005-10-15,Nantes,St Etienne,1,1,D,1,1,D,17.0,13.0,8.0,4.0,1,2,0,0
2005-10-15,Nancy,Toulouse,2,0,H,1,0,H,14.0,8.0,4.0,2.0,3,3,0,0
2005-10-15,Monaco,Metz,3,0,H,0,0,D,9.0,5.0,5.0,2.0,1,2,0,0
2005-10-15,Strasbourg,Rennes,0,1,A,0,1,A,8.0,3.0,5.0,1.0,0,4,0,0
2005-10-15,Le Mans,Lille,1,1,D,1,1,D,14.0,8.0,8.0,5.0,2,1,0,0
2005-10-15,Bordeaux,Sochaux,1,1,D,0,1,A,11.0,4.0,8.0,2.0,3,2,0,0
2005-10-15,Auxerre,Troyes,3,0,H,1,0,H,12.0,6.0,7.0,3.0,2,1,0,0
2005-10-15,Lens,Nice,2,2,D,0,1,A,8.0,10.0,7.0,6.0,3,1,0,0
2005-10-16,Marseille,Paris SG,1,0,H,0,0,D,31.0,8.0,6.0,2.0,3,4,0,0
2005-10-16,Lyon,Ajaccio,3,2,H,1,1,D,8.0,9.0,5.0,8.0,4,1,0,0
2005-10-22,Lille,Nantes,2,0,H,1,0,H,11.0,10.0,4.0,4.0,3,0,0,0
2005-10-22,Metz,Lyon,0,4,A,0,3,A,10.0,9.0,4.0,6.0,2,0,0,0
2005-10-22,Nice,Auxerre,1,0,H,1,0,H,11.0,11.0,4.0,5.0,1,1,0,0
2005-10-22,Paris SG,Nancy,1,0,H,0,0,D,11.0,6.0,4.0,2.0,4,3,0,0
2005-10-22,Toulouse,Bordeaux,1,1,D,1,0,H,7.0,7.0,3.0,3.0,3,2,0,0
2005-10-23,Troyes,Lens,1,1,D,0,1,A,8.0,12.0,6.0,7.0,2,3,0,1
2005-10-23,Ajaccio,Rennes,0,1,A,0,1,A,10.0,5.0,4.0,2.0,1,3,0,0
2005-10-23,Le Mans,Strasbourg,2,0,H,2,0,H,5.0,8.0,3.0,5.0,1,2,0,0
2005-10-23,Sochaux,Monaco,2,1,H,2,0,H,12.0,12.0,5.0,6.0,3,5,0,0
2005-10-23,St Etienne,Marseille,2,1,H,1,1,D,11.0,14.0,5.0,5.0,2,2,0,0
2005-10-29,Rennes,Metz,2,1,H,1,0,H,12.0,11.0,9.0,3.0,1,3,0,1
2005-10-29,Strasbourg,St Etienne,0,1,A,0,0,D,22.0,9.0,10.0,6.0,0,1,0,0
2005-10-29,Nantes,Le Mans,1,0,H,1,0,H,10.0,7.0,3.0,2.0,1,1,0,0
2005-10-29,Lens,Toulouse,1,0,H,1,0,H,9.0,3.0,3.0,1.0,2,2,0,0
2005-10-29,Marseille,Lille,1,1,D,1,0,H,15.0,12.0,5.0,4.0,3,2,0,0
2005-10-29,Lyon,Sochaux,1,0,H,0,0,D,22.0,11.0,6.0,3.0,2,2,0,0
2005-10-29,Bordeaux,Troyes,2,0,H,1,0,H,14.0,6.0,6.0,2.0,2,2,0,0
2005-10-29,Monaco,Ajaccio,3,0,H,1,0,H,9.0,6.0,7.0,4.0,3,2,0,0
2005-10-30,Auxerre,Paris SG,2,0,H,0,0,D,12.0,12.0,3.0,4.0,1,4,0,0
2005-10-30,Nancy,Nice,0,0,D,0,0,D,8.0,10.0,3.0,5.0,4,2,1,0
2005-11-05,Le Mans,Marseille,3,0,H,1,0,H,13.0,10.0,5.0,5.0,2,2,0,0
2005-11-05,Metz,Ajaccio,2,0,H,0,0,D,12.0,11.0,4.0,1.0,1,2,1,0
2005-11-05,Nantes,Nancy,3,0,H,1,0,H,12.0,9.0,7.0,4.0,0,1,0,0
2005-11-05,Nice,Bordeaux,0,1,A,0,0,D,7.0,7.0,4.0,4.0,3,2,0,0
2005-11-05,St Etienne,Auxerre,1,1,D,1,0,H,13.0,8.0,5.0,4.0,1,0,0,0
2005-11-05,Toulouse,Lyon,0,1,A,0,1,A,13.0,9.0,5.0,4.0,2,1,0,0
2005-11-06,Sochaux,Lens,1,1,D,1,0,H,6.0,11.0,3.0,4.0,2,2,0,0
2005-11-06,Troyes,Rennes,2,1,H,1,1,D,17.0,12.0,7.0,5.0,1,0,0,0
2005-11-06,Lille,Strasbourg,2,0,H,1,0,H,12.0,7.0,4.0,0.0,1,2,0,0
2005-11-06,Paris SG,Monaco,0,0,D,0,0,D,10.0,13.0,2.0,3.0,1,1,0,0
2005-11-11,Ajaccio,Lens,0,0,D,0,0,D,10.0,5.0,4.0,3.0,1,1,0,0
2005-11-19,Ajaccio,Sochaux,0,1,A,0,0,D,13.0,7.0,3.0,4.0,1,4,0,0
2005-11-19,Auxerre,Lille,3,2,H,1,2,A,9.0,10.0,5.0,5.0,2,2,0,0
2005-11-19,Lens,Metz,0,0,D,0,0,D,14.0,6.0,9.0,1.0,0,2,0,0
2005-11-19,Lyon,Troyes,2,1,H,1,1,D,11.0,5.0,5.0,2.0,1,1,0,0
2005-11-19,Marseille,Nantes,2,1,H,1,0,H,17.0,6.0,10.0,3.0,2,3,0,0
2005-11-19,Monaco,St Etienne,1,0,H,0,0,D,11.0,2.0,4.0,0.0,3,2,0,0
2005-11-19,Nancy,Le Mans,1,0,H,0,0,D,12.0,4.0,7.0,1.0,2,2,0,1
2005-11-19,Strasbourg,Nice,0,0,D,0,0,D,17.0,9.0,7.0,3.0,1,1,0,0
2005-11-20,Bordeaux,Paris SG,0,2,A,0,1,A,9.0,8.0,3.0,4.0,1,2,0,0
2005-11-20,Rennes,Toulouse,4,1,H,1,0,H,10.0,9.0,9.0,2.0,0,1,0,0
2005-11-25,Le Mans,Auxerre,0,2,A,0,1,A,16.0,10.0,7.0,4.0,0,1,0,0
2005-11-26,Troyes,Metz,0,0,D,0,0,D,13.0,7.0,6.0,4.0,1,1,0,0
2005-11-26,Toulouse,Ajaccio,3,0,H,1,0,H,8.0,12.0,4.0,6.0,1,4,0,0
2005-11-26,St Etienne,Bordeaux,1,1,D,1,0,H,12.0,14.0,3.0,4.0,1,1,0,1
2005-11-26,Sochaux,Rennes,1,0,H,0,0,D,8.0,7.0,2.0,1.0,0,0,0,0
2005-11-26,Nice,Lyon,1,1,D,1,0,H,3.0,9.0,2.0,7.0,2,1,0,0
2005-11-26,Lille,Nancy,1,0,H,0,0,D,11.0,6.0,9.0,4.0,0,3,1,0
2005-11-27,Marseille,Monaco,2,1,H,0,1,A,18.0,10.0,7.0,4.0,1,2,0,1
2005-11-27,Nantes,Strasbourg,4,3,H,0,2,A,10.0,11.0,6.0,5.0,1,3,0,1
2005-11-27,Paris SG,Lens,3,4,A,1,3,A,16.0,10.0,11.0,5.0,1,2,0,0
2005-12-03,Ajaccio,Troyes,0,1,A,0,0,D,13.0,13.0,2.0,6.0,0,1,0,0
2005-12-03,Auxerre,Nantes,4,0,H,3,0,H,11.0,7.0,7.0,3.0,1,2,0,0
2005-12-03,Bordeaux,Lille,1,0,H,0,0,D,10.0,4.0,4.0,1.0,2,6,0,0
2005-12-03,Lyon,Paris SG,2,0,H,1,0,H,14.0,4.0,5.0,3.0,2,2,0,0
2005-12-03,Metz,Toulouse,2,2,D,1,1,D,8.0,9.0,4.0,4.0,0,1,0,0
2005-12-03,Monaco,Le Mans,2,0,H,2,0,H,10.0,6.0,4.0,1.0,1,1,0,0
2005-12-03,Strasbourg,Sochaux,0,0,D,0,0,D,15.0,4.0,9.0,1.0,1,3,0,0
2005-12-04,Rennes,Nice,1,0,H,0,0,D,10.0,8.0,4.0,3.0,3,6,0,1
2005-12-04,Lens,St Etienne,2,1,H,1,1,D,16.0,16.0,7.0,4.0,0,0,0,0
2005-12-04,Nancy,Marseille,1,1,D,0,0,D,6.0,10.0,2.0,3.0,1,3,0,0
2005-12-10,Le Mans,Bordeaux,1,0,H,1,0,H,16.0,13.0,7.0,6.0,2,2,0,1
2005-12-10,Lille,Lens,0,0,D,0,0,D,12.0,12.0,1.0,4.0,1,2,0,0
2005-12-10,Marseille,Auxerre,1,0,H,1,0,H,11.0,3.0,3.0,3.0,1,1,0,0
2005-12-10,Nancy,Strasbourg,1,2,A,0,1,A,17.0,5.0,7.0,3.0,3,1,0,1
2005-12-10,Nice,Ajaccio,1,0,H,0,0,D,8.0,6.0,2.0,3.0,3,4,0,0
2005-12-10,Paris SG,Rennes,2,0,H,1,0,H,15.0,7.0,8.0,4.0,2,1,0,0
2005-12-10,Sochaux,Metz,1,1,D,1,1,D,16.0,8.0,6.0,3.0,0,2,0,0
2005-12-10,Toulouse,Troyes,2,1,H,1,1,D,7.0,11.0,2.0,4.0,3,3,0,0
2005-12-11,Nantes,Monaco,0,0,D,0,0,D,6.0,6.0,1.0,4.0,1,2,0,0
2005-12-11,St Etienne,Lyon,0,0,D,0,0,D,9.0,10.0,3.0,5.0,0,1,0,0
2005-12-16,Lyon,Lille,1,3,A,0,1,A,13.0,11.0,8.0,8.0,2,3,0,0
2005-12-17,Strasbourg,Marseille,0,1,A,0,0,D,11.0,5.0,5.0,5.0,1,2,0,0
2005-12-17,Troyes,Sochaux,2,1,H,0,0,D,8.0,3.0,5.0,0.0,2,2,0,0
2005-12-17,Rennes,St Etienne,0,1,A,0,0,D,8.0,9.0,3.0,5.0,1,3,0,1
2005-12-17,Ajaccio,Paris SG,1,1,D,1,1,D,4.0,5.0,3.0,1.0,0,1,0,0
2005-12-17,Bordeaux,Nantes,0,0,D,0,0,D,13.0,3.0,5.0,0.0,2,3,0,1
2005-12-17,Auxerre,Nancy,0,1,A,0,1,A,12.0,8.0,3.0,2.0,3,6,0,1
2005-12-17,Metz,Nice,1,0,H,0,0,D,8.0,9.0,2.0,2.0,1,1,0,0
2005-12-18,Lens,Le Mans,2,0,H,1,0,H,8.0,5.0,5.0,2.0,3,3,1,1
2005-12-18,Monaco,Toulouse,1,0,H,0,0,D,16.0,4.0,6.0,1.0,0,0,0,0
2006-01-04,Le Mans,Metz,2,0,H,0,0,D,13.0,6.0,10.0,3.0,0,2,0,0
2006-01-04,Lille,Ajaccio,2,0,H,1,0,H,9.0,7.0,3.0,2.0,4,1,0,0
2006-01-04,Marseille,Lens,1,1,D,1,0,H,7.0,10.0,3.0,4.0,2,2,0,1
2006-01-04,Nancy,Bordeaux,0,0,D,0,0,D,10.0,4.0,7.0,3.0,1,1,0,0
2006-01-04,Nantes,Rennes,0,2,A,0,1,A,20.0,17.0,10.0,7.0,0,3,0,0
2006-01-04,Nice,Toulouse,2,1,H,2,0,H,13.0,8.0,3.0,2.0,2,1,0,0
2006-01-04,Paris SG,Sochaux,3,1,H,1,0,H,14.0,4.0,10.0,4.0,3,1,0,0
2006-01-04,St Etienne,Troyes,1,1,D,0,1,A,8.0,6.0,4.0,4.0,1,3,1,1
2006-01-04,Strasbourg,Lyon,0,4,A,0,2,A,16.0,13.0,9.0,7.0,1,0,0,0
2006-01-05,Auxerre,Monaco,2,1,H,1,1,D,10.0,4.0,7.0,2.0,1,2,0,0
2006-01-11,Bordeaux,Auxerre,1,0,H,0,0,D,6.0,3.0,2.0,0.0,2,2,0,0
2006-01-11,Lens,Nancy,1,2,A,1,1,D,9.0,9.0,2.0,5.0,0,1,0,0
2006-01-11,Lyon,Marseille,2,1,H,0,1,A,18.0,7.0,8.0,2.0,2,4,0,1
2006-01-11,Metz,St Etienne,0,1,A,0,1,A,10.0,8.0,6.0,4.0,3,2,0,0
2006-01-11,Monaco,Strasbourg,1,1,D,0,0,D,10.0,9.0,6.0,4.0,3,3,0,0
2006-01-11,Rennes,Le Mans,1,0,H,0,0,D,10.0,10.0,7.0,6.0,1,2,0,0
2006-01-11,Sochaux,Nice,1,1,D,1,1,D,10.0,11.0,7.0,3.0,1,2,0,0
2006-01-11,Troyes,Lille,1,0,H,1,0,H,9.0,10.0,1.0,2.0,3,1,0,0
2006-01-11,Ajaccio,Nantes,0,2,A,0,2,A,13.0,4.0,5.0,3.0,3,1,0,0
2006-01-12,Toulouse,Paris SG,1,0,H,0,0,D,5.0,2.0,3.0,0.0,1,3,0,0
2006-01-14,Strasbourg,Metz,2,1,H,2,0,H,8.0,6.0,4.0,1.0,2,1,0,1
2006-01-14,Nantes,Nice,0,0,D,0,0,D,8.0,6.0,5.0,3.0,2,1,0,0
2006-01-14,Nancy,Lyon,0,2,A,0,0,D,23.0,9.0,3.0,4.0,2,1,0,0
2006-01-14,Lille,Sochaux,3,0,H,2,0,H,6.0,6.0,3.0,0.0,2,3,0,0
2006-01-14,Le Mans,Ajaccio,1,0,H,0,0,D,6.0,6.0,1.0,2.0,2,1,0,0
2006-01-14,Auxerre,Lens,1,0,H,1,0,H,7.0,3.0,2.0,1.0,2,1,0,0
2006-01-14,Monaco,Bordeaux,0,1,A,0,0,D,11.0,9.0,7.0,6.0,2,2,0,0
2006-01-15,Marseille,Rennes,1,0,H,0,0,D,22.0,8.0,10.0,4.0,1,2,0,0
2006-01-15,Paris SG,Troyes,2,1,H,1,0,H,15.0,4.0,7.0,3.0,3,2,0,0
2006-01-21,Ajaccio,Marseille,3,1,H,1,1,D,17.0,7.0,5.0,4.0,1,3,0,0
2006-01-21,Bordeaux,Strasbourg,2,1,H,1,1,D,16.0,6.0,10.0,3.0,3,1,0,1
2006-01-21,Metz,Nantes,1,4,A,1,2,A,16.0,10.0,9.0,6.0,2,3,0,0
2006-01-21,Nice,Paris SG,1,0,H,0,0,D,8.0,5.0,3.0,3.0,1,1,0,0
2006-01-21,Rennes,Nancy,0,2,A,0,0,D,9.0,4.0,3.0,2.0,2,3,0,1
2006-01-21,Sochaux,St Etienne,4,0,H,1,0,H,24.0,8.0,11.0,1.0,1,1,0,1
2006-01-21,Toulouse,Lille,0,0,D,0,0,D,5.0,10.0,1.0,3.0,1,1,0,0
2006-01-21,Troyes,Le Mans,1,3,A,0,2,A,17.0,14.0,7.0,9.0,0,1,0,0
2006-01-22,Lens,Monaco,1,1,D,1,1,D,13.0,4.0,6.0,3.0,1,3,0,0
2006-01-22,Lyon,Auxerre,1,1,D,1,0,H,14.0,14.0,7.0,5.0,0,0,0,0
2006-01-28,Auxerre,Rennes,2,0,H,0,0,D,9.0,11.0,5.0,5.0,0,1,1,0
2006-01-28,Bordeaux,Lens,1,0,H,1,0,H,5.0,12.0,1.0,1.0,3,4,0,0
2006-01-28,Le Mans,Toulouse,1,1,D,1,1,D,13.0,5.0,7.0,4.0,4,1,0,0
2006-01-28,Marseille,Sochaux,0,0,D,0,0,D,10.0,9.0,6.0,5.0,1,2,0,0
2006-01-28,Nancy,Ajaccio,0,0,D,0,0,D,10.0,7.0,6.0,2.0,3,4,0,0
2006-01-29,Lille,Metz,3,1,H,1,0,H,10.0,8.0,5.0,5.0,0,0,0,0
2006-02-01,St Etienne,Toulouse,1,3,A,0,1,A,8.0,9.0,3.0,4.0,1,2,0,0
2006-02-04,Sochaux,Le Mans,0,0,D,0,0,D,9.0,5.0,2.0,2.0,0,1,0,0
2006-02-04,Toulouse,Nantes,1,0,H,0,0,D,17.0,11.0,10.0,5.0,1,1,0,0
2006-02-04,Rennes,Monaco,1,3,A,1,0,H,9.0,10.0,6.0,6.0,1,1,0,0
2006-02-04,Nice,Lille,2,0,H,2,0,H,3.0,6.0,2.0,2.0,1,3,0,0
2006-02-04,Ajaccio,Auxerre,1,0,H,0,0,D,5.0,3.0,2.0,1.0,1,2,0,0
2006-02-04,Paris SG,St Etienne,2,2,D,1,2,A,29.0,18.0,7.0,6.0,3,3,0,0
2006-02-04,Lens,Strasbourg,2,1,H,0,0,D,11.0,9.0,8.0,2.0,2,3,1,1
2006-02-05,Lyon,Bordeaux,0,0,D,0,0,D,12.0,4.0,3.0,0.0,0,3,0,0
2006-02-05,Troyes,Marseille,0,1,A,0,1,A,6.0,11.0,2.0,4.0,2,3,0,0
2006-02-08,Strasbourg,Paris SG,1,1,D,1,1,D,8.0,7.0,5.0,3.0,2,1,0,0
2006-02-11,Auxerre,Metz,1,1,D,0,0,D,9.0,6.0,6.0,1.0,0,4,0,0
2006-02-11,Bordeaux,Rennes,2,0,H,1,0,H,9.0,3.0,4.0,2.0,2,1,0,0
2006-02-11,Le Mans,Nice,2,0,H,0,0,D,9.0,7.0,7.0,0.0,1,3,0,0
2006-02-11,Monaco,Troyes,1,1,D,1,0,H,16.0,7.0,6.0,5.0,0,3,1,0
2006-02-11,Nancy,St Etienne,2,0,H,2,0,H,3.0,4.0,2.0,0.0,0,1,0,0
2006-02-11,Nantes,Sochaux,3,1,H,1,1,D,9.0,7.0,5.0,1.0,1,2,0,0
2006-02-11,Strasbourg,Ajaccio,2,2,D,1,0,H,6.0,6.0,3.0,3.0,1,1,0,0
2006-02-11,Lens,Lyon,1,1,D,0,0,D,11.0,10.0,3.0,3.0,1,2,0,0
2006-02-12,Lille,Paris SG,0,0,D,0,0,D,9.0,5.0,4.0,2.0,3,2,0,0
2006-02-12,Marseille,Toulouse,0,0,D,0,0,D,16.0,6.0,6.0,4.0,0,3,0,0
2006-02-14,St Etienne,Nice,0,1,A,0,1,A,9.0,7.0,4.0,4.0,1,2,0,0
2006-02-14,Nantes,Troyes,1,1,D,0,0,D,15.0,6.0,8.0,1.0,1,3,1,1
